Time,rotX,rotY,rotZ
1503530528937,-0.0016152523458003998,0.0003596693277359009,0.004135132
1503530528987,-0.002112254500389099,0.0004643052816390991,0.003995622508227825
1503530529037,-0.002475585788488388,0.0012506097555160522,0.003639526665210724
1503530529087,-0.0019727423787117004,0.0013972688466310501,0.00335039384663105
1503530529137,-0.0021384097635746002,0.001179286278784275,0.0038735531270503998
1503530529187,-0.0017242431640625,0.0001983642578125,0.0036773681640625
1503530529237,-0.001633911393582821,0.00029357895255088806,0.003340453840792179
1503530529287,-0.001536778174340725,0.0006299698725342751,0.0032806396000000003
1503530529337,-0.0018027164041996002,0.0005253385752439499,0.0032806396000000003
1503530529387,-0.002404347062110901,0.0006386889144778252,0.0036119725555181503
1503530529437,-0.0018817149102687836,0.00018676742911338806,0.003208007663488388
1503530529487,-0.0006735622882843018,0.0010659322142601013,0.0030670166
1503530529537,-0.0018070787191390991,0.0008043572306632996,0.0027182456105947495
1503530529587,-0.0017634797841310501,0.0010441355407238007,0.003533497452735901
1503530529637,-0.0016937256,0.0011138916,0.003348998725414276
1503530529687,-0.0016937256,0.0016632080078125,0.0038299560546875
1503530529737,-0.0026310496032238007,6.757676601409912e-05,0.003921509
1503530529787,-0.002186369150876999,0.0007912777364253998,0.0037296833470463753
1503530529837,-0.0021209717,0.0007080072537064552,0.0029388442635536194
1503530529887,-0.0017286017537117004,0.00029427744448184967,0.0030495785176753998
1503530529937,-0.001300659030675888,0.0008490011096000671,0.003263549879193306
1503530529987,-0.0018681138753890991,0.0011008130386471748,0.0032806396000000003
1503530530037,-0.0017024446278810501,-0.0005253404378890991,0.00348554365336895
1503530530087,-0.0016937256,0.0010790154337882996,0.004540577530860901
1503530530137,-0.0021124277263879776,0.0006951894611120224,0.0030969232320785522
1503530530187,-0.0010656751692295074,0.0013104267418384552,0.0036993399262428284
1503530530237,-0.0017111636698246002,0.0004817415028810501,0.0032937191426753998
1503530530287,-0.002495907247066498,0.0008828304708003998,0.0038604736328125
1503530530337,-0.0012664795,0.0004986580461263657,0.0024517830461263657
1503530530387,-0.001239776611328125,0.0008869171142578125,0.002933502197265625
1503530530437,-0.0008178707212209702,0.0007507354021072388,0.003964237868785858
1503530530487,-0.0007110610604286194,0.0012420639395713806,0.0024902336299419403
1503530530537,-0.0016544908285140991,0.00047302246,0.0031106136739253998
1503530530587,-0.003162928856909275,0.00021144002676010132,0.0034942627000000004
1503530530637,-0.0029754639,-0.001065075397491455,0.003464355133473873
1503530530687,-0.0021788477897644043,0.0025046654045581818,0.0028044432401657104
1503530530737,0.002141110599040985,0.0014306604862213135,-6.164424121379852e-05
1503530530787,0.0003683902323246002,-0.0005144365131855011,-0.00029427558183670044
1503530530837,-0.0004599429666996002,0.00013950839638710022,0.0002724789083003998
1503530530887,-0.00048174336552619934,1.7439015209674835e-05,0.0002506822347640991
1503530530937,-0.0007855221629142761,-0.0005859434604644775,-0.0005145277827978134
1503530530987,-0.0009046494960784912,-0.0017133355140686035,-0.0006299689412117004
1503530531037,-0.0039081573486328125,0.0009886622428894043,0.0003045424818992615
1503530531087,-0.0006561279296875,-0.002034507691860199,0.000727340579032898
1503530531137,0.002221249043941498,-0.00027901679277420044,-0.00038582831621170044
1503530531187,0.0009020939469337463,-0.0010729972273111343,0.00024169962853193283
1503530531237,-0.0004904605448246002,-0.0005929097533226013,0.00036403536796569824
1503530531287,-0.0002724789083003998,0.0005754735320806503,-0.0007869191467761993
1503530531337,-5.4496340453624725e-05,0.0002049040049314499,-0.00013297051191329956
1503530531387,0.0006343275308609009,0.0013384222984313965,0.00044250488
1503530531437,0.002790510654449463,0.005754411220550537,0.00041259732097387314
1503530531487,-0.0053558349609375,-0.0078125,0.00022888183999999998
1503530531537,-0.0023215152323246002,-0.002293199300765991,0.00019400380551815033
1503530531587,-0.0008435845375061035,0.000845789909362793,0.00013297051191329956
1503530531637,0.003298950381577015,-0.00485837459564209,0.0005279518663883209
1503530531687,0.0025612860918045044,0.001708984375,0.00014605000615119934
1503530531737,0.00025504082441329956,-0.0006713867,0.0006081713363528252
1503530531787,-0.0002301037311553955,-0.00046630948781967163,0.0002886950969696045
1503530531837,-0.0005035400390625,0.00034332275390625,-3.814697265625e-05
1503530531887,0.0002569574862718582,0.0007043462246656418,0.00044250488
1503530531937,0.0002593994140625,0.000335693359375,0.0002593994140625
1503530531987,-0.0003073550760746002,-0.00014386698603630066,-0.00032915547490119934
1503530532037,0.00034241005778312683,-0.0005432106554508209,-0.0006939694285392761
1503530532087,0.0030800998210906982,0.004019618034362793,-0.0002811998128890991
1503530532137,0.004050910472869873,0.004378676414489746,0.0002160593867301941
1503530532187,-0.0023912787437438965,-0.006430506706237793,-0.0006822869181632996
1503530532237,-0.00048174336552619934,0.0008239746000000001,1.5258788999999999e-05
1503530532287,-0.00040762871503829956,0.0008239746000000001,-6.757490336894989e-05
1503530532337,-0.0005820132791996002,0.00030081719160079956,-0.0003727506846189499
1503530532387,-7.6293945e-05,-0.00027832016348838806,-0.00035644322633743286
1503530532437,-0.0001678466796875,0.000518798828125,-7.62939453125e-05
1503530532487,-0.00048174336552619934,0.000579833984375,-0.00029427651315927505
1503530532537,-0.00041634589433670044,5.66728413105011e-05,-0.00021144188940525055
1503530532587,0.0001287851482629776,0.0002941889688372612,0.00011779740452766418
1503530532637,-7.62939453125e-05,0.0005035400390625,0.000335693359375
1503530532687,-5.920231342315674e-05,0.0007128901779651642,-0.0002240017056465149
1503530532737,-0.00020447000861167908,0.00027709826827049255,-0.0006170645356178284
1503530532787,-0.0008328752592206001,-3.0517577999999997e-05,0.00016657263040542603
1503530532837,-0.0010504154488444328,0.0005676262080669403,0.0008953846991062164
1503530532887,-0.0007781982421875,0.00042724609375,0.0004730224609375
1503530532937,-0.00037963874638080597,-3.0517577999999997e-05,0.00026306137442588806
1503530532987,-3.705732524394989e-05,0.0004752017557621002,0.00044250488
1503530533037,0.003475189208984375,0.00616455078125,0.00017547607421875
1503530533087,-0.00015169382095336914,-0.0030965805053710938,-0.0006549283862113953
1503530533137,-0.001286819577217102,-0.004013717174530029,-0.0005009956657886505
1503530533187,-7.6293945e-05,-2.61552631855011e-05,-0.0004861019551753998
1503530533237,-0.00036682188510894775,0.00047363340854644775,0.00039123743772506714
1503530533287,-0.00035531166940927505,-0.00027901679277420044,0.0007215226069092751
1503530533337,-0.000289917,0.000396728515625,0.0009613037109375
1503530533387,-0.0007607601583003998,-0.00011771172285079956,0.00029863789677619934
1503530533437,-0.0012533999979496002,0.00067138671875,0.0001765657216310501
1503530533487,0.0001031532883644104,0.0005505383014678955,0.00022888183999999998
1503530533537,0.00023986771702766418,7.202289998531342e-05,-9.582564234733582e-05
1503530533587,-0.00019400566816329956,0.00030081719160079956,0.00013297051191329956
1503530533637,-0.0006299708038568497,-0.00028337910771369934,0.00022888183999999998
1503530533687,-0.0003683902323246002,-0.00010899081826210022,-0.00011989101767539978
1503530533737,0.0006038099527359009,-3.0517577999999997e-05,0.0003378726541996002
1503530533787,0.00023986771702766418,0.0006872564554214478,0.00026306137442588806
1503530533837,-0.0002288818359375,-0.000274658203125,0.0005950927734375
1503530533887,0.0017721951007843018,0.0008544921875,0.00065612793
1503530533937,-0.0010092556476593018,-0.00164794921875,-0.0004948228597640991
1503530533987,-0.0013580322,0.0004010796546936035,-0.00042942631989717484
1503530534037,0.0006072968244552612,0.0011999532580375671,0.00017761439085006714
1503530534087,0.00037711113691329956,-0.0003531351685523987,-0.00017220526933670044
1503530534137,-0.0008538812398910522,0.00034546107053756714,-0.00019836426
1503530534187,0.0005035400390625,0.0012163445353507996,0.0004163496196269989
1503530534237,0.0003509521484375,0.0012512207000000002,0.00044250488
1503530534287,-0.0007171630859375,0.000396728515625,0.00044250488
1503530534337,-0.0007000714540481567,-0.00021851062774658203,0.00021606311202049255
1503530534387,0.00012842752039432526,0.001010894775390625,-0.0004030875861644745
1503530534437,-0.00023864582180976868,-0.00026977621018886566,-1.0376796126365662e-05
1503530534487,0.0005122609436511993,-0.0006452295929193497,-0.00041198730000000005
1503530534537,-0.00023864582180976868,-0.00026123039424419403,-0.0003607161343097687
1503530534587,0.00028119608759880066,-0.00037056952714920044,0.00022888183999999998
1503530534637,-0.0005253385752439499,0.0005667544901371002,0.00022888183999999998
1503530534687,-0.0006386861205101013,0.0002877376973628998,0.00015040859580039978
1503530534737,-1.6478821635246277e-05,0.000917971134185791,-0.00020263344049453735
1503530534787,0.00028864480555057526,0.00018310547,0.000927608460187912
1503530534837,-0.00011474546045064926,0.00022155791521072388,9.216368198394775e-05
1503530534887,-0.0003283694386482239,0.00039672852,0.00032714754343032837
1503530534937,-0.00034332275390625,0.00039672852,-7.82012939453125e-05
1503530534987,0.0003979494795203209,0.0003027338534593582,0.0003955075517296791
1503530535037,0.00046866200864315033,0.00011334940791130066,-1.090019941329956e-05
1503530535087,0.00024196133017539978,0.0005057211965322495,-0.0006822869181632996
1503530535137,0.00034240633249282837,7.202103734016418e-05,-8.727982640266418e-05
1503530535187,-5.849078297615051e-05,-0.00035985372960567474,0.00022888183999999998
1503530535237,0.0003723166882991791,-0.00022277981042861938,0.0004852302372455597
1503530535287,-1.089833676815033e-05,0.0005623959004878998,0.0008217953145503998
1503530535337,-6.774812936782837e-05,3.784243017435074e-05,0.0005023181438446045
1503530535387,-0.00050354004,0.00032552145421504974,0.0009409599006175995
1503530535437,-0.00034659169614315033,0.0006103515599999999,0.0004207044839859009
1503530535487,-0.0002386476844549179,0.0006915275007486343,0.0002587921917438507
1503530535537,-0.0004207072779536247,0.0003269761800765991,0.0007389606907963753
1503530535587,-0.0007258839905261993,-0.00019618496298789978,0.0006953645497560501
1503530535637,-0.0010833740234375,0.0,0.0003509521484375
1503530535687,0.0001287907361984253,0.00041381269693374634,0.0005108639597892761
1503530535737,0.0007258802652359009,0.0010593961924314499,0.0006779264658689499
1503530535787,-0.00026375800371170044,0.0005231574177742004,0.00014168769121170044
1503530535837,-0.0007171631,8.05659219622612e-05,-9.58247110247612e-05
1503530535887,-0.0002986341714859009,0.00028337910771369934,0.00022452138364315033
1503530535937,-7.62939453125e-05,0.000823974609375,0.00044250488
1503530535987,-6.739236414432526e-05,0.0011488599702715874,0.0001087188720703125
1503530536037,2.1972693502902985e-05,0.0007897950708866119,-0.00019836426
1503530536087,-7.6293945e-05,0.00039672852,-0.00031607411801815033
1503530536137,-7.6293945e-05,-0.00032104551792144775,-0.0005316156893968582
1503530536187,0.0001729317009449005,-0.000386558473110199,-0.0001271553337574005
1503530536237,-0.00041809678077697754,0.0007385313510894775,-0.00015564262866973877
1503530536287,-0.00040762871503829956,7.411837577819824e-05,-0.0002811979502439499
1503530536337,5.8854930102825165e-05,-0.00026593729853630066,-6.321445107460022e-05
1503530536387,-0.00028119608759880066,0.0005275160074234009,0.00015476811677217484
1503530536437,-0.00022155791521072388,0.00026001036167144775,0.00036987289786338806
1503530536487,0.000217437744140625,0.0001163482666015625,-0.00014495849609375
1503530536537,0.0005004880949854851,0.0009307861328125,0.0007843002676963806
1503530536587,-3.356859087944031e-05,0.00035399943590164185,-4.883110523223877e-05
1503530536637,0.0001678466796875,0.000579833984375,-0.0001678466796875
1503530536687,-0.0004337877035140991,0.0006670271977782249,0.0003291536122560501
1503530536737,-7.193535566329956e-05,0.0007716584950685501,-4.14140522480011e-05
1503530536787,0.0004620365798473358,0.0006616218015551567,0.0002886950969696045
1503530536837,6.757304072380066e-05,0.00011334940791130066,-5.449354648590088e-05
1503530536887,0.0004444122314453125,-0.0002040863037109375,-0.000545501708984375
1503530536937,-0.0003112778067588806,0.0004565417766571045,-0.0006256103500000001
1503530536987,-0.00050354004,-0.000640869140625,-8.937343955039978e-05
1503530537037,-0.00050354004,1.2207776308059692e-05,0.00019470229744911194
1503530537087,-0.00050354004,0.00018310547,-0.0001373291015625
1503530537137,-0.0001286100596189499,0.00018310547,-0.0007607601583003998
1503530537187,0.0003073550760746002,0.0005667544901371002,-0.00026375800371170044
1503530537237,-4.141591489315033e-05,0.00021798349916934967,-2.180226147174835e-06
1503530537287,0.00012424960732460022,-1.743808388710022e-05,0.00021580327302217484
1503530537337,0.0005389414727687836,-3.0517577999999997e-05,0.0010321065783500671
1503530537387,-0.00025504082441329956,-3.0517577999999997e-05,0.00026375800371170044
1503530537437,-8.483882993459702e-05,0.00037963874638080597,-0.00018127448856830597
1503530537487,0.00013296958059072495,0.00018746498972177505,0.0004294253885746002
1503530537537,0.0001373291,0.00103759765625,0.00044250488
1503530537587,0.0007440149784088135,0.0008239746000000001,0.0004382319748401642
1503530537637,-0.0009089857339859009,0.0008196150884032249,0.00020708143711090088
1503530537687,0.00011988915503025055,0.0006277896463871002,-0.0008217953145503998
1503530537737,-0.00025067850947380066,0.0009983591735363007,-0.00038583017885684967
1503530537787,0.0002825930714607239,0.00039672852,-1.8309801816940308e-06
1503530537837,-0.00046866200864315033,0.0003095380961894989,-0.00018092524260282516
1503530537887,-1.090019941329956e-05,-0.0004315972328186035,5.885586142539978e-05
1503530537937,0.0004337877035140991,0.0014692023396492004,0.0003117173910140991
1503530537987,-0.0004119873046875,-6.103515625e-05,-0.0005950927734375
1503530538037,0.00017220620065927505,-0.0001743864268064499,-0.00023760274052619934
1503530538087,0.00015869364142417908,0.0002600084990262985,0.00065612793
1503530538137,-0.0005209818482398987,0.0004926398396492004,0.0005776528269052505
1503530538187,0.00022016093134880066,-3.0517577999999997e-05,0.00018528569489717484
1503530538237,-0.00019400566816329956,6.539560854434967e-05,-0.00012861192226409912
1503530538287,-1.6480684280395508e-05,0.0002429187297821045,-0.0005230717360973358
1503530538337,-0.00039890967309474945,-8.719414472579956e-05,-0.0002506803721189499
1503530538387,-1.9618310034275055e-05,0.00039672852,-0.0002986360341310501
1503530538437,7.62939453125e-05,0.00039672852,1.5258788999999999e-05
1503530538487,5.1880255341529846e-05,0.00039672852,7.934588938951492e-05
1503530538537,0.0002201627939939499,0.00033133383840322495,9.809248149394989e-05
1503530538587,6.321445107460022e-05,0.0003226138651371002,-0.00040762871503829956
1503530538637,6.0424208641052246e-05,0.0006103515599999999,-0.00040344148874282837
1503530538687,-0.00028119608759880066,0.00046212412416934967,0.00036839116364717484
1503530538737,-1.961924135684967e-05,0.00041852518916130066,0.00022888183999999998
1503530538787,-0.00012424960732460022,0.0004098080098628998,-1.961737871170044e-05
1503530538837,0.0003936775028705597,-0.00024414062000000002,-0.00032653752714395523
1503530538887,0.0004221610724925995,2.288818359375e-05,6.866455078125e-05
1503530538937,-0.00017028767615556717,0.00011474639177322388,6.652623414993286e-05
1503530538987,-0.000289917,-0.00014822836965322495,-0.00031607504934072495
1503530539037,-0.0004904624074697495,0.0005711168050765991,-9.809248149394989e-05
1503530539087,-0.00010193139314651489,0.0007385239005088806,-0.0001898203045129776
1503530539137,-6.321817636489868e-05,0.00018310547,6.537884473800659e-06
1503530539187,-0.0007171631,0.0006190687417984009,0.00033351313322782516
1503530539237,-0.00037711113691329956,0.0006975419819355011,0.00022888183999999998
1503530539287,0.0001591276377439499,0.0005144393071532249,0.00034659262746572495
1503530539337,-0.00036682188510894775,0.0006103515599999999,0.0006817635148763657
1503530539387,-0.00018310546875,0.00036112405359745026,0.00049591064453125
1503530539437,-0.00016174465417861938,0.00043945200741291046,-2.7466565370559692e-05
1503530539487,-0.00024195946753025055,0.0008719302713871002,-6.757397204637527e-05
1503530539537,-0.00034659355878829956,0.0006321482360363007,-0.00011989101767539978
1503530539587,-0.00036682095378637314,-0.00028686225414276123,-0.00019836426
1503530539637,-0.000289917,-0.00011335313320159912,0.0003596693277359009
1503530539687,0.00013305619359016418,-0.0005218498408794403,9.216368198394775e-05
1503530539737,0.00020708423107862473,-0.00045340508222579956,8.937343955039978e-05
1503530539787,-0.0004555843770503998,-9.591318666934967e-05,-6.757490336894989e-05
1503530539837,-0.0001068115234375,-3.0517577999999997e-05,-0.0003509521484375
1503530539887,-0.0003335103392601013,0.00012642983347177505,-0.00025503989309072495
1503530539937,-0.0003454592078924179,0.0003411862999200821,-0.0003564460203051567
1503530539987,0.00035531073808670044,0.0010419562458992004,-0.0002506803721189499
1503530540037,6.757304072380066e-05,0.0012512207000000002,-0.00019836426
1503530540087,0.0005902126431465149,0.0009179692715406418,-0.0005316156893968582
1503530540137,9.809061884880066e-05,0.0008239746000000001,0.0003945454955101013
1503530540187,-0.0002506803721189499,-0.0002223476767539978,0.0010049007833003998
1503530540237,-0.00046866293996572495,-0.00010027363896369934,0.0003683939576148987
1503530540287,4.57763671875e-05,0.000885009765625,0.0005950927734375
1503530540337,0.00032104551792144775,-6.470084190368652e-05,0.0002886950969696045
1503530540387,-0.00021144002676010132,0.001068115234375,-0.0003335140645503998
1503530540437,0.00047738105058670044,0.00010026991367340088,0.00016348809003829956
1503530540487,0.0001800544559955597,-3.0517577999999997e-05,-0.0001556389033794403
1503530540537,0.0003335140645503998,0.0007542185485363007,0.0007825568318367004
1503530540587,0.00014622975140810013,0.0010286960750818253,0.0004603080451488495
1503530540637,-0.00028119608759880066,0.00020054355263710022,0.00023324228823184967
1503530540687,0.00012878328561782837,0.0003924556076526642,0.0006475839763879776
1503530540737,-0.0002899169921875,0.001251220703125,0.0004425048828125
1503530540787,0.0001373291015625,-0.000244140625,1.52587890625e-05
1503530540837,0.0005303956568241119,0.0006103515599999999,1.5258788999999999e-05
1503530540887,-0.00026428326964378357,0.000593261793255806,-1.8309801816940308e-06
1503530540937,0.00035095214999999997,0.00019200611859560013,-0.0003763847053050995
1503530540987,0.00031677260994911194,0.0004309099167585373,0.00045959465205669403
1503530541037,-0.00014604628086090088,0.0008588526397943497,0.0006386889144778252
1503530541087,-0.0008435919880867004,0.0012076236307621002,0.00044250488
1503530541137,6.109476089477539e-07,0.000849609263241291,0.00046813953667879105
1503530541187,0.000591278076171875,0.001010894775390625,0.0004425048828125
1503530541237,0.0006414763629436493,0.0007897941395640373,-0.0009844973683357239
1503530541287,-7.6293945e-05,0.00047363340854644775,-0.0005230680108070374
1503530541337,-7.6293945e-05,-0.00013950839638710022,8.501484990119934e-05
1503530541387,4.141777753829956e-05,0.0003182552754878998,0.0005209781229496002
1503530541437,0.0005645752,1.3078562915325165e-05,0.0006953664124011993
1503530541487,0.0003295913338661194,0.00037109479308128357,-3.173854202032089e-05
1503530541537,-0.00045558344572782516,0.0008937269449234009,-0.00015040766447782516
1503530541587,-0.00018528476357460022,0.0003444124013185501,6.757490336894989e-05
1503530541637,-8.937343955039978e-05,0.00018310547,0.00022888183999999998
1503530541687,-0.0007171631,0.000244140625,0.0001068115234375
1503530541737,-0.0004608146846294403,0.0004608146846294403,0.0002502426505088806
1503530541787,7.193442434072495e-05,0.0005449568852782249,0.0009700208902359009
1503530541837,-6.53974711894989e-06,0.00039672852,0.0001591276377439499
1503530541887,6.321538239717484e-05,0.0005449559539556503,-5.885586142539978e-05
1503530541937,8.065439760684967e-05,0.00035312771797180176,-0.00011989008635282516
1503530541987,0.00035095214999999997,-5.1878392696380615e-05,9.643565863370895e-05
1503530542037,0.0001024492084980011,0.0004446841776371002,0.0003945492208003998
1503530542087,-0.00020272377878427505,-7.847324013710022e-05,0.00013297051191329956
1503530542137,-7.6293945e-05,-9.153038263320923e-06,-0.000715332105755806
1503530542187,0.00029754638671875,0.0005168914794921875,-9.1552734375e-05
1503530542237,0.00018859654664993286,0.00039672852,0.0005749501287937164
1503530542287,-0.00030299462378025055,0.00039672852,-7.19316303730011e-05
1503530542337,-0.0002813730388879776,0.0004992671310901642,-0.00010436773300170898
1503530542387,-0.00050354004,0.0007149837911128998,0.00022888183999999998
1503530542437,-0.0006148023530840874,0.0010464992374181747,6.359070539474487e-06
1503530542487,-0.000601806677877903,0.001366577111184597,0.00014770403504371643
1503530542537,-0.00050354004,0.0008880645036697388,0.00044250488
1503530542587,-0.0002681184560060501,0.0006321500986814499,0.00044250488
1503530542637,0.0002899169921875,0.0008239746000000001,0.0001983642578125
1503530542687,5.885586142539978e-05,0.0008239746000000001,0.00014168862253427505
1503530542737,-0.00041809119284152985,0.00018310546875,0.00010070856660604477
1503530542787,-0.00023651123046875,2.288818359375e-05,1.5258788999999999e-05
1503530542837,-0.00021301303058862686,4.638638347387314e-05,0.0002886969596147537
1503530542887,-0.0007084421813488007,0.00038800761103630066,-0.00011553242802619934
1503530542937,0.0006517767906188965,-0.00010899081826210022,1.961737871170044e-05
1503530542987,0.00011169165372848511,-0.00016723573207855225,0.00022888183999999998
1503530543037,8.937343955039978e-05,0.0004141665995121002,8.065439760684967e-05
1503530543087,0.00035095214999999997,-0.000152587890625,-0.0001373291015625
1503530543137,-0.0002768374979496002,1.307949423789978e-05,0.0005863755941390991
1503530543187,-1.961737871170044e-05,0.00018310547,0.00038582831621170044
1503530543237,0.0001373291,0.0003454592078924179,-0.00025818124413490295
1503530543287,0.0001373291,-0.0002659410238265991,8.501112461090088e-05
1503530543337,0.0001373291,5.231797695159912e-05,-0.0006212517619132996
1503530543387,-0.0005462653934955597,0.0003540040925145149,0.0005279555916786194
1503530543437,-0.0005391435697674751,4.0689483284950256e-05,-0.000376380980014801
1503530543487,-0.00050354004,0.0008666999638080597,0.0002716071903705597
1503530543537,4.57763671875e-05,0.00067138671875,-0.0002899169921875
1503530543587,-0.0007999986410140991,0.0006103515599999999,-3.705546259880066e-05
1503530543637,-0.0009307861300000001,0.0002343747764825821,0.00020324718207120895
1503530543687,-0.0005391426384449005,-1.2716278433799744e-05,0.00022888183999999998
1503530543737,-0.0010931380093097687,0.0005590841174125671,3.234855830669403e-05
1503530543787,-0.00034223124384880066,8.717179298400879e-06,0.00041634775698184967
1503530543837,-8.911173790693283e-05,0.0011743232607841492,-0.0005615241825580597
1503530543887,0.0003420524299144745,0.0004145316779613495,0.0002110786736011505
1503530543937,-0.00027709826827049255,0.0006060786545276642,0.00022888183999999998
1503530543987,-7.62939453125e-05,0.0006103515599999999,0.0004425048828125
1503530544037,-7.6293945e-05,0.00146484375,-0.0001983642578125
1503530544087,-0.0004861019551753998,0.001434326171875,-0.00040762778371572495
1503530544137,0.00031607598066329956,-6.539374589920044e-05,-0.0001722089946269989
1503530544187,-0.0004650875926017761,-0.0008337423205375671,0.00041686929762363434
1503530544237,0.00012424960732460022,-5.667656660079956e-05,4.141777753829956e-05
1503530544287,-9.373296052217484e-05,-0.00037056952714920044,0.00044250488
1503530544337,-0.0003117155283689499,0.0005231574177742004,0.0003771074116230011
1503530544387,-0.00047738198190927505,-0.00011334940791130066,-0.00014605000615119934
1503530544437,-0.000289917,0.0007342509925365448,0.00022888183999999998
1503530544487,-0.0001678466796875,0.000335693359375,0.0001068115234375
1503530544537,0.00042785704135894775,0.0010803230106830597,-0.0005230680108070374
1503530544587,-0.00046430155634880066,0.0003226138651371002,-1.9618310034275055e-05
1503530544637,-0.0012010857462882996,0.000762939453125,-0.00023760180920362473
1503530544687,-0.00050354004,-0.00032697245478630066,-0.0002811998128890991
1503530544737,-0.00040762685239315033,8.719414472579956e-05,0.0003727525472640991
1503530544787,-0.0002301037311553955,6.347149610519409e-05,0.0007672123610973358
1503530544837,-0.0006648469716310501,0.0009852815419435501,0.0004948209971189499
1503530544887,-0.0003335140645503998,0.0008239746000000001,0.0005427766591310501
1503530544937,-4.57763671875e-05,0.0008239746000000001,0.00022888183999999998
1503530544987,-0.0004394529387354851,0.0003753677010536194,0.0002929689362645149
1503530545037,-0.0003566741943359375,-0.0003376007080078125,0.0002422332763671875
1503530545087,-0.00021301209926605225,0.00046936050057411194,-0.00027099624276161194
1503530545137,0.00012861192226409912,0.00016567111015319824,-0.00033787358552217484
1503530545187,-0.00021301303058862686,2.074986696243286e-05,-0.00012146029621362686
1503530545237,-0.00046866387128829956,0.0008588507771492004,-0.00014168769121170044
1503530545287,-0.0007302425801753998,0.0002659391611814499,-8.065253496170044e-05
1503530545337,-0.00025067850947380066,0.00039672852,-0.0001678466796875
1503530545387,-0.00050354004,0.000213623046875,-0.0008697509765625
1503530545437,-0.0003117155283689499,0.0002572201192378998,-5.013495683670044e-05
1503530545487,0.00021850690245628357,0.000512084923684597,0.00065612793
1503530545537,0.0001634843647480011,0.00039672852,0.00035531073808670044
1503530545587,-0.000289917,0.00039672852,0.00022033601999282837
1503530545637,-0.0004991795867681503,0.00039672852,0.00033787358552217484
1503530545687,-0.0002811998128890991,0.00039672852,0.0003378726541996002
1503530545737,-0.0006561279296875,0.00017002597451210022,0.0001024492084980011
1503530545787,-0.0008871927857398987,0.0003226138651371002,3.705546259880066e-05
1503530545837,-2.5022774934768677e-05,0.0007299808785319328,0.0005877688527107239
1503530545887,-0.0002593994140625,0.000701904296875,-0.0003509521484375
1503530545937,-0.0005907332524657249,0.00048392172902822495,-0.0005078986287117004
1503530545987,-0.0002471916377544403,0.0006530769169330597,-0.00011291541159152985
