Time,accX,accY,accZ
1503530836122,5.78067,2.9212036,5.8056183
1503530836132,5.0594177,4.2042236,6.086502
1503530836141,4.331024,4.5612793,6.284073
1503530836151,4.3262634,4.5231934,6.2935944
1503530836161,4.3905334,4.570801,6.7696686
1503530836171,5.035614,4.7921753,6.445938
1503530836181,5.3926697,4.6065063,6.2055206
1503530836191,5.1094055,4.6850586,6.7958527
1503530836200,4.797577,4.8255005,6.5125885
1503530836211,4.854706,4.5827026,5.791336
1503530836220,5.1141663,4.4017944,5.6913605
1503530836230,4.1905823,4.025696,5.0177155
1503530836240,5.3736267,4.956421,6.1007843
1503530836250,6.152008,4.423218,6.2959747
1503530836260,6.48526,5.311096,5.758011
1503530836270,6.632843,6.2680054,5.353348
1503530836280,4.907074,5.868103,7.062454
1503530836290,3.9692078,5.0111694,6.7815704
1503530836299,3.9216003,5.2301636,6.6292267
1503530836308,4.335785,4.5827026,7.021988
1503530836318,4.804718,4.2946777,6.912491
1503530836329,4.483368,5.032593,6.6220856
1503530836339,4.271515,4.592224,6.669693
1503530836348,4.490509,5.4277344,7.2171783
1503530836359,4.842804,4.7564697,6.3578644
1503530836368,4.400055,5.932373,6.753006
1503530836377,6.054413,4.2542114,5.9603424
1503530836388,6.5899963,3.2592163,5.9555817
1503530836398,6.0782166,3.5377197,6.472122
1503530836408,5.511688,3.0592651,6.798233
1503530836418,4.8785095,2.8378906,6.1198273
1503530836427,4.1596375,2.859314,6.1840973
1503530836437,3.6026306,4.3779907,6.245987
1503530836447,4.0572815,4.104248,7.16243
1503530836457,3.8835144,4.4375,7.048172
1503530836466,1.6150208,3.9852295,5.9865265
1503530836476,5.445038,3.6710205,6.5625763
1503530836486,4.6523743,2.8878784,7.0434113
1503530836496,5.0713196,3.1211548,6.9553375
1503530836506,5.028473,3.309204,7.6170807
1503530836516,4.8785095,3.2592163,7.4028473
1503530836526,4.9165955,2.756958,6.7434845
1503530836535,5.8592224,2.2451782,6.298355
1503530836546,5.7378235,2.6307983,7.014847
1503530836555,5.6092834,3.6400757,7.438553
1503530836565,5.3141174,3.4187012,7.567093
1503530836575,4.9546814,3.60437,7.5647125
1503530836585,4.400055,3.1497192,8.038406
1503530836594,4.8856506,3.328247,8.036026
1503530836604,4.554779,3.4591675,8.338333
1503530836614,4.335785,2.602234,7.9479523
1503530836624,4.683319,3.1830444,7.459976
1503530836634,4.7951965,2.378479,7.010086
1503530836644,4.8832703,0.87646484,6.8148956
1503530836654,4.726166,3.2901611,9.269058
1503530836663,2.5005188,3.4805908,7.643265
1503530836673,3.1527405,3.3496704,8.504959
1503530836683,3.1670227,3.5210571,7.9122467
1503530836693,3.6288147,2.7593384,7.7575226
1503530836703,3.8644714,2.4332275,7.8265533
1503530836713,4.55954,2.0952148,8.102676
1503530836723,5.0141907,1.3287354,7.683731
1503530836733,6.4043274,1.4310913,9.638016
1503530836743,6.7256775,1.5263062,9.530899
1503530836752,6.7756653,1.750061,9.895096
1503530836762,7.1303406,1.4501343,9.502335
1503530836772,6.761383,1.4453735,8.8667755
1503530836782,6.0663147,1.1049805,8.533524
1503530836792,5.8282776,1.0383301,7.774185
1503530836802,5.664032,0.5979614,7.048172
1503530836811,5.6402283,0.56463623,7.3861847
1503530836821,4.933258,0.6884155,7.5647125
1503530836831,4.68808,1.3644409,7.626602
1503530836841,4.4238586,0.8907471,7.5385284
1503530836851,4.773773,1.0383301,6.867264
1503530836861,4.9046936,0.52893066,6.574478
1503530836870,5.3283997,0.0647583,6.8767853
1503530836880,5.6592712,-0.4208374,7.471878
1503530836890,5.97348,-0.7993164,7.10054
1503530836900,5.875885,-0.8826294,7.279068
1503530836909,5.837799,-0.075683594,7.619461
1503530836920,6.049652,-0.15185547,7.9884186
1503530836930,6.197235,-0.23516846,8.155045
1503530836940,6.080597,-0.58270264,7.4314117
1503530836949,5.8282776,-0.7279053,7.452835
1503530836959,5.26651,-0.16375732,7.279068
1503530836969,5.1474915,-0.732666,8.095535
1503530836979,4.3905334,-0.5350952,8.069351
1503530836989,4.759491,-0.58984375,8.716812
1503530836998,4.2381897,-0.5041504,8.792984
1503530837009,3.7882996,-0.4946289,8.443069
1503530837018,-0.81533813,-2.7607422,6.952957
1503530837028,3.4883728,-0.5684204,8.219315
1503530837038,3.7311707,-1.3301392,7.3838043
1503530837048,3.8382874,-1.2849121,7.4694977
1503530837058,3.771637,-2.201355,6.624466
1503530837068,2.1434631,-1.1040039,7.3600006
1503530837077,1.7030945,-1.1016235,8.757278
1503530837087,0.6700134,-0.60650635,9.200027
1503530837097,-0.3249817,-0.23754883,9.300003
1503530837107,-0.9010315,0.071899414,9.871292
1503530837117,-0.31307983,0.012390137,9.761795
1503530837127,0.3105774,-0.68981934,9.568985
1503530837137,0.5747986,-0.68981934,8.662064
1503530837147,0.6581116,-1.3372803,8.078873
1503530837156,1.1127625,-1.7514648,7.790848
1503530837166,1.6626282,-2.1489868,8.164566
1503530837175,2.5957336,-2.163269,9.035782
1503530837185,1.943512,-2.4917603,7.9955597
1503530837196,1.1222839,-2.4846191,8.483536
1503530837205,1.6626282,-1.0682983,10.018875
1503530837216,-0.37973022,-0.8326416,10.0212555
1503530837225,0.4986267,0.06713867,11.435196
1503530837235,0.5414734,-0.1899414,10.792496
1503530837245,0.7485657,-0.9088135,10.164078
1503530837254,1.5245667,-0.91119385,9.566605
1503530837265,2.1220398,-1.046875,9.171463
1503530837274,1.841156,-1.2706299,9.0215
1503530837284,1.8578186,0.057617188,9.15242
1503530837294,0.28915405,-0.9992676,9.288101
1503530837304,1.3127136,-1.1230469,9.128616
1503530837314,1.1127625,-0.63983154,9.430923
1503530837324,1.7221375,-0.9397583,9.319046
1503530837333,0.7033386,-1.2706299,8.907242
1503530837344,2.8385315,-0.9064331,8.347855
1503530837354,2.1268005,-1.9347534,8.666824
1503530837363,1.7364197,3.9138184,19.778397
1503530837373,3.1122742,-1.6205444,12.058853
1503530837383,3.1289368,-3.2225342,8.219315
1503530837393,2.4457703,-2.1846924,7.74086
1503530837402,2.064911,-1.2634888,8.454971
1503530837413,1.6007385,-1.572937,8.021744
1503530837423,2.2267761,-1.6276855,9.252396
1503530837432,2.1863098,-1.5515137,8.628738
1503530837442,1.9101868,-2.0323486,8.664444
1503530837452,2.1244202,-1.3682251,8.819168
1503530837461,1.7102356,-1.2991943,8.912003
1503530837472,2.129181,-1.4943848,8.359756
1503530837481,2.7314148,-0.70648193,8.028885
1503530837491,3.0694275,-2.375122,8.081253
1503530837501,2.1006165,-2.0847168,7.4290314
1503530837511,1.8721008,-1.3848877,8.759659
1503530837521,1.5126648,-1.5110474,8.559708
1503530837530,1.3936462,-1.1968384,8.550186
1503530837541,0.9770813,-1.8371582,8.676346
1503530837551,0.84140015,-2.0204468,8.31929
1503530837560,1.7459412,-1.7824097,8.485916
1503530837570,2.1982117,-2.5298462,8.709671
1503530837580,0.8128357,-0.9564209,9.421402
1503530837589,3.1194153,-3.4510498,7.61232
1503530837600,-0.88674927,-1.0349731,11.46376
1503530837609,1.1270447,-1.9442749,7.9955597
1503530837619,2.6362,-2.7488403,6.669693
1503530837629,-0.660614,-1.2039795,4.360733
1503530837639,-5.861725,5.637207,10.183121
1503530837649,-12.253021,0.41705322,19.778397
1503530837659,10.001068,-6.583618,9.119095
1503530837669,-2.4268494,1.3620605,14.936722
1503530837679,-0.3083191,-0.8064575,12.301651
1503530837688,0.7295227,0.66223145,12.3564
1503530837698,0.21774292,0.029052734,11.375687
1503530837708,-0.6225281,-0.91833496,9.383316
1503530837718,-0.40115356,-0.96832275,7.9931793
1503530837727,0.20584106,-0.72076416,8.457352
1503530837737,-0.15835571,-0.3637085,9.352371
1503530837747,-0.16549683,-0.14233398,9.652298
1503530837757,0.10824585,-0.45892334,9.1167145
1503530837767,0.2272644,-0.35180664,8.907242
1503530837776,0.21298218,-0.04473877,9.509476
1503530837787,0.7223816,-0.30895996,9.399979
1503530837797,0.24630737,0.10284424,8.57637
1503530837807,-0.134552,-0.18518066,8.928665
1503530837816,-1.186676,0.24804688,9.661819
1503530837826,-0.21786499,0.19091797,9.4951935
1503530837836,0.117767334,-0.061401367,9.140518
1503530837846,0.6581116,-0.4303589,8.838211
1503530837855,0.3010559,-0.25183105,8.70015
1503530837865,0.29867554,-0.41131592,8.804886
1503530837875,0.243927,-0.26849365,9.319046
1503530837885,0.14633179,0.048095703,9.035782
1503530837895,0.1701355,-0.27563477,9.004837
1503530837905,-0.9891052,0.46466064,8.645401
1503530837915,0.24630737,-0.15185547,9.038162
1503530837924,0.0035095215,-0.054260254,9.300003
1503530837934,0.09396362,0.03857422,9.257156
1503530837944,0.17251587,-0.21136475,8.938187
1503530837954,0.29867554,-0.27563477,9.254776
1503530837964,0.098724365,-0.25897217,9.173843
1503530837974,0.34628296,-0.36846924,9.2452545
1503530926552,0.40579224,9.236328,-3.9300995
1503530926562,2.9004211,7.908081,-3.5325775
1503530926572,2.064911,6.3084717,-1.6663666
1503530926582,-1.7722473,8.374634,-0.7189789
1503530926606,0.9461365,10.419373,0.26411438
1503530926616,2.3505554,11.23822,1.7137604
1503530926630,-9.7274475,15.822815,7.060074
1503530926640,-0.7534485,14.813538,5.1272125
1503530926650,-0.15597534,12.783081,1.6637726
1503530926660,-1.289032,10.755005,0.1712799
1503530926670,0.56051636,10.267029,-0.31907654
1503530926680,0.98184204,10.2099,-0.6118622
1503530926690,-0.21548462,9.624329,-0.6666107
1503530926700,1.5483704,12.330811,-5.774887
1503530926709,0.59384155,14.308899,-8.571823
1503530926719,0.23202515,7.0773315,-4.1728973
1503530926730,-0.660614,7.877136,-1.7853851
1503530926740,-0.91293335,8.684082,-1.7925262
1503530926749,-2.007904,9.600525,-1.7020721
1503530926759,-1.3390198,8.964966,-1.104599
1503530926768,1.2174988,6.9940186,0.7735138
1503530926779,2.155365,6.734558,1.7328033
1503530926789,0.8556824,4.8255005,-0.75468445
1503530926799,0.6057434,7.831909,-3.7230072
1503530926808,-1.0938416,12.347473,-3.727768
1503530926818,-0.25357056,13.349609,-1.4545135
1503530926828,0.99850464,12.292725,-1.9020233
1503530926838,0.5414734,11.178711,-2.213852
1503530926847,-0.99386597,9.979004,-3.1493378
1503530926857,-1.5722961,10.33844,-3.4302216
1503530926868,-1.3652039,10.926392,-4.182419
1503530926877,0.1701355,10.27655,-3.0898285
1503530926887,-2.745819,10.243225,-2.5328217
1503530926897,-1.308075,9.529114,-2.7375336
1503530926906,0.39627075,10.055176,-2.8613129
1503530926917,2.7814026,8.9244995,-2.5066376
1503530926927,-1.4723206,9.667175,-1.7068329
1503530926937,-1.0319519,8.831665,-2.368576
1503530926946,-0.5463562,8.843567,-2.6899261
1503530926957,-0.87246704,8.867371,-2.6970673
1503530926966,-0.5154114,9.56958,-1.778244
1503530926976,0.20584106,10.390808,-0.7332611
1503530926986,0.4343567,11.314392,-0.12150574
1503530926995,-8.934784,13.578125,4.308365
1503530927005,1.296051,9.798096,-2.406662
1503530927014,0.31533813,10.386047,-0.3643036
1503530927025,-0.5701599,9.262512,-2.3352509
1503530927035,-0.6106262,8.8602295,-1.2402802
1503530927045,-0.3821106,8.691223,-1.0046234
1503530927055,0.024932861,8.853088,-0.8475189
1503530927064,-0.21548462,8.600769,-1.2283783
1503530927074,-0.23452759,8.493652,-1.5711517
1503530927085,-0.37973022,8.255615,-1.4497528
1503530927094,0.0035095215,8.310364,-1.4045258
1503530927104,-0.3892517,8.35321,-1.7258759
1503530927113,-0.48446655,7.855713,-2.5233002
1503530927124,-1.0938416,6.7893066,-3.9039154
1503530927134,-1.1485901,6.2894287,-4.791794
1503530927143,-1.1795349,6.1394653,-5.677292
1503530927154,-0.6368103,5.3896484,-5.6058807
1503530927162,-0.6463318,5.2611084,-5.722519
1503530927173,-0.6034851,6.137085,-5.2821503
1503530927183,-1.5365906,6.508423,-4.0467377
1503530927192,-1.9341125,6.2037354,-3.3826141
1503530927202,-2.4387512,6.2323,-3.254074
1503530927211,-2.8077087,6.656006,-2.580429
1503530927222,-3.495636,8.148499,-2.4471283
1503530927232,-4.207367,9.574341,-4.9131927
1503530927241,-4.3192444,10.685974,-3.7587128
1503530927252,-4.945282,11.097778,-3.6658783
1503530927261,-5.876007,10.419373,-4.977463
1503530927271,-5.8974304,10.46698,-5.5987396
1503530927281,-4.7381897,10.262268,-5.865341
1503530927291,-4.645355,10.076599,-5.048874
1503530927301,-4.3263855,9.343445,-3.22789
1503530927310,-4.61203,8.934021,-3.5111542
1503530927321,-4.919098,9.929016,-5.0607758
1503530927331,-5.0143127,8.957825,-4.4633026
1503530927340,-4.407318,8.300842,-5.8272552
1503530927350,-4.3597107,8.622192,-8.026718
1503530927360,-3.495636,9.172058,-12.218552
1503530927370,-1.4223328,8.684082,-12.432785
1503530927380,-2.0864563,6.0394897,-8.802719
1503530927389,-0.89627075,4.5898438,-8.324265
1503530927399,-0.5463562,5.918091,-10.53801
1503530927409,-0.8010559,6.670288,-11.092636
1503530927419,-0.60110474,5.372986,-9.971481
1503530927429,-1.3818665,6.7964478,-9.119308
1503530927439,-0.5392151,7.5891113,-8.905075
1503530927449,-0.6510925,7.305847,-8.138596
1503530927459,-0.44400024,8.203247,-7.757736
1503530927468,-0.6463318,9.667175,-8.498032
1503530927479,-2.700592,9.805237,-6.3628387
1503530927488,-0.90341187,9.0078125,-4.5704193
1503530927498,-2.3292542,9.103027,-0.91893005
1503530927508,-1.4318542,10.050415,1.2186432
1503530927517,-0.9724426,9.12207,0.5021515
1503530927528,-1.5127869,8.548401,-0.4547577
1503530927537,-1.4913635,8.274658,0.0236969
1503530927548,-1.2295227,8.305603,0.29981995
1503530927557,-0.45114136,9.014954,0.37599182
1503530927566,-1.1009827,9.026855,2.6897125
1503530927577,-2.636322,9.657654,4.8058624
1503530927587,-3.0481262,10.440796,5.212906
1503530927597,-2.1412048,9.731445,5.991287
1503530927606,-1.5699158,7.662903,5.938919
1503530927616,-0.8177185,5.970459,4.7677765
1503530927626,-0.69869995,4.668396,3.9727325
1503530927636,-3.4551697,3.9661865,2.8682404
1503530927645,-3.3147278,4.423218,2.9729767
1503530927656,-4.1978455,3.8328857,5.5318756
1503530927665,-4.2121277,1.1502075,8.750137
1503530927675,-2.8767395,-1.0206909,12.161209
1503530927686,-1.2223816,1.4001465,13.072891
1503530927695,-2.5196838,2.8521729,10.259293
1503530927705,-0.35116577,4.3184814,6.8958282
1503530927714,-0.120269775,0.6503296,8.666824
1503530927725,-2.3125916,-0.36132812,9.868912
1503530927734,0.67715454,-0.9659424,9.514236
1503530927744,-3.5242004,0.9312134,6.276932
1503530927754,-4.41922,2.4403687,5.6009064
1503530927763,-2.6720276,-0.11376953,8.797745
1503530927774,0.6057434,-1.4777222,8.933426
1503530927784,1.822113,-2.2227783,8.738235
1503530927794,1.8911438,-1.9871216,6.6792145
1503530927803,0.9508972,-1.72052,5.065323
1503530927813,-9.10379,-1.4039307,6.6934967
1503530927823,-6.099762,0.12902832,5.355728
1503530927833,1.3222351,0.51464844,5.8508453
1503530927843,3.4978943,2.359436,3.032486
1503530927852,3.0289612,1.3620605,15.586563
1503530927862,0.6723938,-7.55719,10.682999
1503530927873,3.3503113,-1.3015747,11.3042755
1503530927882,4.7951965,-3.6557617,11.254288
1503530927892,6.156769,-4.2698975,6.374527
1503530927902,-3.0814514,-7.2596436,6.3150177
1503530927912,-3.8979187,0.7836304,8.942947
1503530927921,0.096343994,2.9664307,13.303787
1503530927932,1.8387756,7.64624,19.778397
1503530927941,-19.343552,5.1468506,19.778397
1503530927951,-2.5411072,2.2808838,13.239517
1503530927962,-1.0152893,-1.9561768,8.412125
1503530927970,-3.3266296,-1.6467285,3.456192
1503530927981,-1.2009583,-1.7633667,6.52211
1503530927990,0.27011108,-0.42559814,10.318802
1503530928000,-0.30593872,1.2977905,13.110977
1503530928011,-0.54397583,-1.3372803,9.885574
1503530928020,0.5057678,0.82647705,10.9496
1503530928030,-0.058380127,0.8312378,9.702286
1503530928040,0.9270935,1.4049072,11.213821
1503530928050,-3.238556,-0.6945801,8.7668
1503530928060,0.44625854,-0.4613037,6.6149445
1503530928069,0.32009888,-1.970459,6.529251
1503530928079,0.10824585,0.2052002,7.0053253
1503530928089,-0.70584106,-0.009033203,9.073868
1503530928099,-0.513031,0.22662354,10.471146
1503530928109,-0.15359497,0.055236816,8.305008
1503530928119,-0.33450317,-0.11138916,5.9722443
1503530928129,-0.6772766,6.886902,-1.7996674
1503530928139,-0.25357056,6.8773804,12.437332
1503530928148,0.33914185,-0.56365967,16.46968
1503530928158,-1.3366394,-6.357483,16.26973
1503530928168,1.2079773,-2.1537476,9.4761505
1503530928178,0.13919067,2.8878784,9.259537
1503530928187,-6.5377502,1.9404907,9.526138
1503530928197,-0.27261353,3.6710205,13.170486
1503530928207,1.0889587,1.2525635,6.9934235
1503530928217,1.4007874,0.19567871,9.611832
1503530928228,0.11538696,-2.1680298,9.047684
1503530928237,-0.52731323,5.1587524,4.2417145
1503530928247,7.4897766,4.24469,3.5871124
1503530928257,8.489532,3.3163452,6.514969
1503530928266,2.117279,0.6741333,8.093155
1503530928276,-0.77249146,-0.27801514,9.628494
1503530928286,-1.712738,-2.3132324,7.03389
1503530928296,-1.398529,-0.72314453,7.2386017
1503530928306,0.62002563,-0.45654297,9.759415
1503530928316,-0.09408569,-13.060608,17.862198
1503530928326,-3.469452,-9.9328,9.426163
1503530928335,-1.5365906,-4.1746826,7.6027985
1503530928346,0.17489624,-2.7678833,8.978653
1503530928356,-0.07028198,-1.2206421,9.680862
1503530928365,0.02017212,-1.7157593,9.4118805
1503530928375,-0.7106018,-1.5800781,8.1931305
1503530928385,-0.64157104,-1.6229248,8.093155
1503530928395,-0.096466064,-1.9680786,8.476395
1503530928404,0.2272644,-2.060913,9.459488
1503530928414,0.06539917,-1.9014282,9.737991
1503530928424,-1.1271667,-0.46844482,9.785599
1503530928434,-2.5815735,5.3182373,8.709671
1503530928444,-0.32736206,4.9207153,8.864395
1503530928454,0.12966919,2.0666504,7.9241486
1503530928463,-0.33450317,0.3765869,6.310257
1503530928473,-0.54159546,1.1882935,10.318802
1503530928483,0.0463562,0.81695557,9.604691
1503530928493,-0.15597534,1.3668213,8.883438
1503530928503,0.74380493,1.7000732,9.942703
1503530928513,0.8866272,1.4120483,9.330948
1503530928522,0.13204956,1.7929077,8.328812
1503530928533,-0.8938904,1.2144775,7.8908234
1503530928543,-0.68917847,1.2525635,8.673965
1503530928552,-0.098846436,1.6953125,9.438065
1503530928562,-0.51779175,1.2478027,8.926285
1503530928571,-0.2416687,1.0240479,8.759659
1503530928582,-0.28689575,1.1644897,8.973892
1503530928591,-0.2749939,1.2097168,9.09053
1503530928601,-0.27975464,1.3168335,9.038162
1503530928611,-0.30593872,1.3120728,8.940567
1503530928621,-0.22738647,1.3001709,9.031021
1503530928631,-0.27261353,1.3358765,9.0334015
1503530928641,-0.32974243,1.2406616,9.08577
1503530928651,-0.31307983,1.2954102,8.976273
1503530928660,-0.28451538,1.243042,8.95961
1503530928670,-0.282135,1.2930298,9.011978
1503530928680,-0.282135,1.3025513,9.002457
1503530928690,-0.29403687,1.2811279,9.0215
1503530928700,-0.26071167,1.2906494,8.990555
1503530928709,-0.3154602,1.3120728,8.96199
1503530928719,-0.30355835,1.2763672,9.064346
1503530928729,-0.43447876,1.223999,8.754898
1503530928739,-0.35116577,1.2835083,8.8025055
1503530928749,1.7673645,0.50512695,8.752518
1503530928759,-1.3294983,2.8735962,8.983414
1503530928769,-0.2583313,-0.6255493,10.109329
1503530928778,1.4888611,-0.2232666,9.871292
1503530928788,-0.06790161,-0.6207886,8.31691
1503530928798,-0.19406128,0.30993652,8.95961
1503530928808,-0.98672485,2.5403442,10.123611
1503530928818,0.26296997,1.6619873,9.416641
1503530928827,-0.46780396,1.3477783,7.4480743
1503530928838,-1.1819153,1.5167847,9.269058
1503530928848,-0.9319763,1.3215942,9.628494
1503530928857,0.098724365,0.39801025,9.649918
1503530928868,0.48434448,0.14093018,8.728714
1503530928877,-0.4059143,0.3623047,8.443069
1503530928887,-0.6534729,1.0002441,8.900101
1503530928897,-1.0890808,1.5453491,8.564468
1503530928907,-0.38687134,0.8621826,10.904373
1503530928916,0.68429565,-0.38275146,8.378799
1503530928926,-2.2388,0.68603516,8.823929
1503530928936,-1.98172,0.8859863,8.966751
1503530928946,-0.055999756,-0.09710693,9.157181
1503530928956,0.122528076,0.2290039,9.416641
1503530928966,0.1701355,0.6598511,9.307144
1503530928975,-1.565155,3.4139404,9.616592
1503530928986,-0.10836792,-0.051879883,8.1098175
1503530928995,-0.51065063,-0.92071533,10.4830475
1503530929005,1.3127136,-0.58032227,9.297623
1503530929015,3.431244,-1.2039795,11.658951
1503530929025,-3.245697,-0.45178223,9.840347
1503530929035,-5.5070496,1.6500854,3.3443146
1503530929045,-1.5342102,-1.2896729,8.243118
1503530929055,-1.4747009,0.21234131,10.847244
1503530929064,-1.5484924,0.12902832,9.228592
1503530929073,-1.3247375,-0.8635864,9.133377
1503530929084,-0.8843689,-0.4041748,8.89534
1503530929094,-2.4982605,0.51226807,9.911758
1503530929104,-0.4725647,-1.9252319,8.066971
1503530929113,-1.9222107,-0.120910645,8.407364
1503530929123,-2.1054993,-0.42559814,7.669449
1503530929134,-4.285919,0.6265259,8.290726
1503530929143,-1.5484924,-0.2399292,10.82106
1503530929153,-1.3437805,0.85266113,7.1291046
1503530929163,0.6581116,-0.1494751,9.380936
1503530929172,0.6128845,-0.10900879,9.776077
1503530929182,1.9577942,-1.1516113,11.9136505
1503530929192,-1.6175232,-0.5755615,8.476395
1503530929202,-1.9864807,1.4239502,11.018631
1503530929212,-1.5865784,-0.5541382,7.1338654
1503530929222,-1.4627991,0.36706543,8.676346
1503530929232,-0.8439026,0.30755615,9.933182
1503530929241,-1.2009583,-0.21136475,9.485672
1503530929251,-1.308075,-0.38989258,8.95723
1503530929261,-0.32736206,-0.039978027,8.335953
1503530929271,-0.6629944,-0.3065796,9.449966
1503530929281,-1.2104797,-0.0256958,9.300003
1503530929291,-1.6794128,0.47418213,8.066971
1503530929300,-0.99386597,-0.120910645,8.514481
1503530929310,-0.73202515,0.2456665,9.528519
1503530929320,-0.7843933,-0.08996582,9.504715
1503530929330,-0.9581604,-0.4041748,8.564468
1503530929340,-0.82962036,0.021911621,9.076248
1503530929350,-0.7748718,-0.011413574,8.923904
1503530929360,-1.0890808,-0.12567139,8.864395
1503530929370,-1.4508972,-0.020935059,8.716812
1503530929379,-0.7677307,-0.101867676,9.0976715
1503530929389,-0.7201233,0.20758057,8.947708
1503530929399,-0.67489624,1.0740356,9.250015
1503530929409,-0.7843933,1.2644653,8.988174
1503530929419,-0.10836792,1.5096436,9.100052
1503530929429,-0.67251587,1.6191406,9.138138
1503530929439,-1.308075,1.4667969,8.812027
1503530929448,-1.4437561,1.0859375,8.783463
1503530929458,-1.1271667,0.6741333,8.726334
1503530929468,-0.6963196,0.7241211,9.1809845
1503530929478,-0.52493286,0.83361816,9.447586
1503530929488,-0.5368347,0.9692993,9.195267
1503530929498,-0.80581665,1.0145264,8.788223
1503530929507,-1.1057434,1.114502,8.714432
1503530929518,-1.1343079,1.223999,9.002457
1503530929527,-0.93673706,1.0692749,8.983414
1503530929537,-0.8034363,0.90740967,8.992935
1503530929547,-0.76297,0.8383789,8.826309
1503530929557,-0.56777954,0.8407593,8.742996
1503530929567,-0.79629517,1.0787964,9.071487
1503530929576,-0.9819641,1.390625,9.7070465
1503530929586,-1.0343323,0.8978882,8.543045
1503530929596,-0.910553,1.0026245,8.681107
1503530929606,-1.7889099,1.2025757,8.485916
1503530929616,0.008270264,1.0930786,9.109573
1503530929625,-0.36068726,0.5741577,9.826065
1503530929636,-0.596344,-0.3232422,10.042679
1503530929646,-0.37020874,-0.48986816,9.654678
1503530929656,-0.051239014,0.5432129,9.338089
1503530929665,-0.87960815,1.0668945,7.9550934
1503530929675,-3.514679,2.699829,0.84968567
1503530929685,-0.98672485,0.5336914,11.368546
1503530929695,-1.2152405,1.2549438,11.094803
1503530929705,-4.0455017,1.2858887,4.179825
1503530929715,-0.048858643,-1.1373291,8.019363
1503530929724,-0.6963196,0.6503296,11.485184
1503530929733,-1.1938171,0.550354,10.906754
1503530929744,-0.71536255,1.2977905,7.9170074
1503530929754,-3.1457214,0.17425537,6.893448
1503530929763,-1.6175232,0.117126465,6.598282
1503530929773,-0.5296936,0.2623291,8.838211
1503530929783,-1.1700134,0.72888184,10.366409
1503530929793,-0.8938904,0.7407837,10.509232
1503530929803,-1.5508728,0.012390137,8.283585
1503530929813,-1.5889587,-0.22088623,8.485916
1503530929823,-1.4651794,0.57177734,9.307144
1503530929832,-1.9245911,0.8740845,9.469009
1503530929843,-1.9031677,0.9050293,9.109573
1503530929852,-1.5675354,0.76220703,8.1241
1503530929862,-1.5294495,0.7145996,7.755142
1503530929872,-1.2200012,0.8621826,8.369278
1503530929882,-1.3223572,1.3977661,9.447586
1503530929892,-1.5175476,1.1954346,9.09053
1503530929901,-2.0221863,1.409668,10.325943
1503530929911,-1.9483948,1.0002441,9.21907
1503530929921,-1.7460632,0.92407227,8.757278
1503530929930,-1.4270935,1.1882935,8.907242
1503530929941,-1.3414001,0.947876,8.997696
1503530929951,-0.7534485,1.5786743,10.035538
1503530929961,-1.8412781,1.0288086,8.614456
1503530929970,-2.4768372,1.3620605,9.238113
1503530929981,-2.462555,0.5932007,7.8598785
1503530929990,-1.712738,0.3456421,7.728958
1503530930000,-1.1747742,1.1049805,9.604691
1503530930010,-0.95339966,1.5072632,9.226212
1503530930020,-0.7129822,1.1002197,8.909622
1503530930029,-1.0819397,0.697937,8.533524
1503530930039,-1.3271179,2.038086,9.66658
1503530930050,-1.686554,0.75982666,8.233597
1503530930060,-1.4318542,-0.3399048,7.9574738
1503530930069,-1.3747253,0.5836792,9.349991
1503530930079,4.3405457,-6.1051636,19.392776
1503530930089,-1.0248108,1.7119751,10.0212555
1503530930099,-1.3152161,1.0835571,7.881302
1503530930109,-1.4794617,1.1525879,7.6408844
1503530930118,-1.4580383,0.98358154,8.595413
1503530930129,-1.2104797,0.69555664,9.733231
1503530930138,-0.974823,0.59558105,9.847488
1503530930148,-0.9653015,0.6765137,8.952469
1503530930157,-1.1581116,0.94073486,8.781082
1503530930168,-1.2176208,0.7979126,8.96199
1503530930177,-0.54397583,0.7645874,9.390457
1503530930187,-1.0176697,0.7503052,9.200027
1503530930197,-1.205719,0.5027466,8.878677
1503530930207,-1.0867004,0.8978882,9.330948
1503530930217,-1.0533752,0.7645874,8.652542
1503530930227,-0.99386597,0.9050293,8.397842
1503530930236,-1.1938171,1.0859375,8.733475
1503530930247,-1.3580627,1.4525146,9.326187
1503530930256,-1.205719,1.2263794,9.126236
1503530930266,-1.2009583,0.7979126,8.583511
1503530930276,-1.0628967,0.8883667,8.923904
1503530930286,-1.0867004,0.8883667,9.21669
1503530930296,-1.0628967,1.0692749,9.08815
1503530930305,-1.1105042,0.8812256,8.662064
1503530930315,-1.1747742,1.114502,8.923904
1503530930326,-0.4225769,0.9716797,7.5528107
1503530930335,-1.2128601,0.67889404,9.60231
1503530930345,-0.92245483,0.83599854,8.8025055
1503530930355,-1.1390686,0.71221924,8.826309
1503530930365,-1.1247864,0.9883423,9.0143585
1503530930375,-1.0652771,0.9883423,8.969131
1503530930384,-1.0605164,1.1216431,8.997696
1503530930394,-1.1200256,1.1168823,9.011978
1503530930404,-1.1819153,1.0383301,8.8667755
1503530930414,-1.1723938,1.0430908,8.971512
1503530930424,-1.1128845,0.94073486,9.028641
1503530930434,-1.103363,1.1335449,9.230972
1503530930444,-1.0724182,1.1192627,9.121475
1503530930453,-1.141449,1.0169067,9.000076
1503530930463,-1.1390686,0.9692993,8.89534
