Time,rotX,rotY,rotZ
1503530528955,-0.0016937256,4.5776367e-05,0.004135132
1503530529004,-0.0023345947,0.0006866455,0.003921509
1503530529054,-0.0025482178,0.0015411377,0.0034942627
1503530529103,-0.0016937256,0.0013275146,0.0032806396
1503530529152,-0.0023345947,0.0011138916,0.004135132
1503530529201,-0.0014801025,-0.00016784668,0.0034942627
1503530529251,-0.0016937256,0.00047302246,0.0032806396
1503530529300,-0.0014801025,0.0006866455,0.0032806396
1503530529349,-0.0019073486,0.00047302246,0.0032806396
1503530529398,-0.0025482178,0.0006866455,0.0037078857
1503530529448,-0.0016937256,4.5776367e-05,0.0030670166
1503530529497,-0.0004119873,0.0013275146,0.0030670166
1503530529546,-0.0021209717,0.0006866455,0.0026397705
1503530529595,-0.0016937256,0.0011138916,0.0037078857
1503530529645,-0.0016937256,0.0011138916,0.0032806396
1503530529694,-0.0016937256,0.0017547607,0.003921509
1503530529743,-0.0027618408,-0.00016784668,0.003921509
1503530529792,-0.0021209717,0.00090026855,0.0037078857
1503530529842,-0.0021209717,0.0006866455,0.0028533936
1503530529891,-0.0016937256,0.0002593994,0.0030670166
1503530529941,-0.0012664795,0.00090026855,0.0032806396
1503530529990,-0.0019073486,0.0011138916,0.0032806396
1503530530039,-0.0016937256,-0.0005950928,0.0034942627
1503530530088,-0.0016937256,0.0011138916,0.004562378
1503530530138,-0.0021209717,0.0006866455,0.0030670166
1503530530186,-0.0010528564,0.0013275146,0.0037078857
1503530530236,-0.0016937256,0.00047302246,0.0032806396
1503530530285,-0.0025482178,0.00090026855,0.003921509
1503530530334,-0.0012664795,0.00047302246,0.0024261475
1503530530384,-0.0012664795,0.00090026855,0.0028533936
1503530530432,-0.0008392334,0.0006866455,0.004135132
1503530530482,-0.00062561035,0.0013275146,0.0024261475
1503530530532,-0.0014801025,0.00047302246,0.0030670166
1503530530581,-0.003189087,0.00047302246,0.0034942627
1503530530630,-0.0029754639,-0.001663208,0.0034942627
1503530530680,-0.0029754639,0.002609253,0.0032806396
1503530530728,0.0024871826,0.0018920898,1.5258789e-05
1503530530778,0.0005645752,-0.0006713867,-0.0004119873
1503530530827,-0.00050354004,0.00018310547,0.00022888184
1503530530876,-0.000289917,-3.0517578e-05,0.00044250488
1503530530925,-0.0011444092,0.00018310547,-0.0004119873
1503530530975,0.00035095215,-0.0030212402,-0.0008392334
1503530531024,-0.004776001,0.002319336,1.5258789e-05
1503530531072,-0.0015716553,-0.0025939941,0.001083374
1503530531135,0.0022735596,-0.00024414062,-0.0004119873
1503530531184,0.0009918213,-0.0010986328,0.00022888184
1503530531234,-0.00050354004,-0.0006713867,0.00044250488
1503530531283,-0.000289917,0.00061035156,-0.0008392334
1503530531332,-7.6293945e-05,0.00018310547,-0.00019836426
1503530531381,0.0001373291,0.00039672852,0.00044250488
1503530531430,0.004196167,0.008087158,0.00044250488
1503530531480,-0.005844116,-0.008575439,0.00022888184
1503530531529,-0.0024261475,-0.0032348633,0.00022888184
1503530531578,-0.0017852783,0.002532959,1.5258789e-05
1503530531627,0.0033416748,-0.006652832,0.00065612793
1503530531677,0.0031280518,0.002319336,1.5258789e-05
1503530531726,0.00035095215,-0.0006713867,0.00065612793
1503530531775,-7.6293945e-05,-0.0006713867,0.00044250488
1503530531825,-0.0007171631,0.00018310547,-0.00019836426
1503530531873,0.0001373291,0.0008239746,0.00044250488
1503530531923,0.0005645752,0.00039672852,0.00044250488
1503530531972,-0.00050354004,0.00018310547,-0.00019836426
1503530532021,0.0001373291,-0.00088500977,-0.00062561035
1503530532071,0.00077819824,0.00018310547,-0.0008392334
1503530532120,0.007827759,0.011932373,0.000869751
1503530532170,-0.0032806396,-0.010284424,-0.0010528564
1503530532219,-0.0007171631,0.0008239746,1.5258789e-05
1503530532268,-7.6293945e-05,0.0008239746,1.5258789e-05
1503530532317,-0.00093078613,0.0008239746,-0.00019836426
1503530532366,-7.6293945e-05,-0.00045776367,-0.00062561035
1503530532416,-7.6293945e-05,-3.0517578e-05,1.5258789e-05
1503530532465,-0.000289917,0.0012512207,-0.00019836426
1503530532514,-0.0007171631,-0.00024414062,-0.0004119873
1503530532563,-7.6293945e-05,0.00039672852,1.5258789e-05
1503530532613,0.00035095215,0.00018310547,0.00022888184
1503530532661,-0.00050354004,0.0008239746,0.00044250488
1503530532711,0.00035095215,0.00061035156,-0.0008392334
1503530532761,-0.0007171631,-3.0517578e-05,-0.0004119873
1503530532809,-0.00093078613,-3.0517578e-05,0.00065612793
1503530532859,-0.0011444092,0.0010375977,0.001083374
1503530532908,-0.00050354004,-3.0517578e-05,1.5258789e-05
1503530532958,-0.000289917,-3.0517578e-05,0.00044250488
1503530533007,0.0001373291,0.0008239746,0.00044250488
1503530533055,0.0054779053,0.0093688965,1.5258789e-05
1503530533106,-0.0034942627,-0.010498047,-0.0010528564
1503530533154,-7.6293945e-05,-0.00045776367,-0.00019836426
1503530533203,-7.6293945e-05,0.00018310547,-0.00062561035
1503530533253,-0.00050354004,0.00061035156,0.000869751
1503530533302,-0.000289917,-0.0006713867,0.00065612793
1503530533351,-0.000289917,0.0008239746,0.001083374
1503530533400,-0.00093078613,-0.00045776367,1.5258789e-05
1503530533449,-0.0013580322,0.0010375977,0.00022888184
1503530533499,0.0005645752,0.00039672852,0.00022888184
1503530533549,0.0001373291,-3.0517578e-05,-0.00019836426
1503530533598,-0.000289917,0.00039672852,0.00022888184
1503530533647,-0.0007171631,-0.00045776367,0.00022888184
1503530533696,-0.000289917,-3.0517578e-05,-0.00019836426
1503530533745,0.00077819824,-3.0517578e-05,0.00044250488
1503530533795,0.0001373291,0.0008239746,0.00022888184
1503530533844,-0.000289917,-0.00045776367,0.00065612793
1503530533893,0.0020599365,0.0010375977,0.00065612793
1503530533942,-0.0013580322,-0.001953125,-0.00062561035
1503530533991,-0.0013580322,0.00061035156,-0.0004119873
1503530534041,0.00077819824,0.0012512207,0.00022888184
1503530534090,0.00035095215,-0.00045776367,-0.00019836426
1503530534140,-0.00093078613,0.00039672852,-0.00019836426
1503530534189,0.0005645752,0.0012512207,0.00044250488
1503530534237,0.00035095215,0.0012512207,0.00044250488
1503530534287,-0.0007171631,0.00039672852,0.00044250488
1503530534336,-0.0007171631,-0.00024414062,0.00022888184
1503530534386,0.0001373291,0.0010375977,-0.0004119873
1503530534434,-0.000289917,-0.00024414062,1.5258789e-05
1503530534484,0.0005645752,-0.0006713867,-0.0004119873
1503530534533,-0.000289917,-0.00024414062,-0.0004119873
1503530534583,0.00035095215,-0.00045776367,0.00022888184
1503530534632,-0.00050354004,0.00061035156,0.00022888184
1503530534681,-0.0007171631,0.00018310547,0.00022888184
1503530534730,-7.6293945e-05,0.0010375977,-0.0004119873
1503530534780,0.00035095215,0.00018310547,0.001083374
1503530534828,-7.6293945e-05,0.00018310547,1.5258789e-05
1503530534878,-0.000289917,0.00039672852,0.00044250488
1503530534928,-0.00050354004,0.00039672852,-0.00019836426
1503530534976,0.00035095215,0.00039672852,0.00044250488
1503530535026,0.0005645752,-3.0517578e-05,0.00022888184
1503530535075,0.0001373291,0.00061035156,-0.0008392334
1503530535124,0.0005645752,0.00018310547,-0.00019836426
1503530535174,-0.000289917,-0.00024414062,0.00022888184
1503530535222,0.0005645752,-0.0006713867,0.00022888184
1503530535272,-7.6293945e-05,0.0008239746,0.001083374
1503530535321,0.0001373291,-3.0517578e-05,0.00022888184
1503530535371,-0.00050354004,0.00018310547,0.001083374
1503530535419,-0.00050354004,0.00061035156,0.00065612793
1503530535468,-7.6293945e-05,0.00061035156,1.5258789e-05
1503530535518,-0.00050354004,0.0008239746,0.00065612793
1503530535567,-0.000289917,-0.00045776367,0.000869751
1503530535616,-0.0013580322,0.00018310547,0.00044250488
1503530535665,-0.0007171631,-0.00024414062,0.00022888184
1503530535715,0.0012054443,0.0012512207,0.000869751
1503530535764,0.0001373291,0.0008239746,0.00044250488
1503530535813,-0.0007171631,0.00018310547,-0.00019836426
1503530535863,-0.0007171631,-3.0517578e-05,1.5258789e-05
1503530535912,0.0001373291,0.00061035156,0.00044250488
1503530535962,-0.000289917,0.0010375977,0.00044250488
1503530536010,0.0001373291,0.0012512207,-0.00019836426
1503530536060,-7.6293945e-05,0.00039672852,-0.00019836426
1503530536109,-7.6293945e-05,0.00039672852,-0.0004119873
1503530536159,-7.6293945e-05,-0.00088500977,-0.00062561035
1503530536207,0.00035095215,-3.0517578e-05,0.00022888184
1503530536257,-0.00093078613,0.0012512207,-0.0004119873
1503530536306,-7.6293945e-05,-0.0006713867,-0.00019836426
1503530536355,0.0001373291,-3.0517578e-05,1.5258789e-05
1503530536404,-0.00050354004,0.0008239746,0.00022888184
1503530536454,-7.6293945e-05,-3.0517578e-05,0.00044250488
1503530536502,0.00035095215,0.00018310547,-0.0004119873
1503530536552,0.0005645752,0.0012512207,0.0012969971
1503530536602,-0.000289917,-3.0517578e-05,-0.00062561035
1503530536651,0.00035095215,0.0008239746,1.5258789e-05
1503530536700,-0.0007171631,0.00061035156,0.00044250488
1503530536749,0.0001373291,0.0008239746,-0.00019836426
1503530536799,0.0005645752,0.00061035156,0.00044250488
1503530536848,-7.6293945e-05,-3.0517578e-05,-0.00019836426
1503530536896,0.0005645752,-0.00024414062,-0.00062561035
1503530536946,-0.00050354004,0.00061035156,-0.00062561035
1503530536995,-0.00050354004,-0.00088500977,1.5258789e-05
1503530537045,-0.00050354004,0.00018310547,0.00022888184
1503530537094,-0.00050354004,0.00018310547,-0.00019836426
1503530537143,-7.6293945e-05,0.00018310547,-0.0008392334
1503530537192,0.00035095215,0.00061035156,-0.00019836426
1503530537241,-7.6293945e-05,0.00018310547,1.5258789e-05
1503530537290,0.0001373291,-3.0517578e-05,0.00022888184
1503530537340,0.0005645752,-3.0517578e-05,0.001083374
1503530537389,-0.000289917,-3.0517578e-05,0.00022888184
1503530537439,-7.6293945e-05,0.00039672852,-0.00019836426
1503530537488,0.0001373291,0.00018310547,0.00044250488
1503530537537,0.0001373291,0.0010375977,0.00044250488
1503530537586,0.00077819824,0.0008239746,0.00044250488
1503530537636,-0.00093078613,0.0008239746,0.00022888184
1503530537685,0.0001373291,0.00061035156,-0.0008392334
1503530537734,-0.000289917,0.0010375977,-0.0004119873
1503530537783,0.00035095215,0.00039672852,1.5258789e-05
1503530537833,-0.00050354004,0.00039672852,-0.00019836426
1503530537882,-7.6293945e-05,-0.0006713867,1.5258789e-05
1503530537931,0.0005645752,0.0016784668,0.00044250488
1503530537980,-0.00050354004,-3.0517578e-05,-0.00062561035
1503530538029,0.0001373291,-0.00024414062,-0.0004119873
1503530538078,0.00035095215,0.00018310547,0.00065612793
1503530538128,-0.0007171631,0.00061035156,0.00065612793
1503530538177,0.00035095215,-3.0517578e-05,0.00022888184
1503530538226,-0.000289917,-3.0517578e-05,1.5258789e-05
1503530538275,0.0001373291,0.00039672852,-0.00062561035
1503530538325,-0.00050354004,-0.00024414062,-0.00019836426
1503530538374,-7.6293945e-05,0.00039672852,-0.0004119873
1503530538423,0.0001373291,0.00039672852,1.5258789e-05
1503530538472,-7.6293945e-05,0.00039672852,1.5258789e-05
1503530538522,0.00035095215,0.00039672852,0.00022888184
1503530538571,-7.6293945e-05,0.00018310547,-0.00019836426
1503530538620,0.00035095215,0.00061035156,-0.0008392334
1503530538670,-0.00050354004,0.00061035156,0.00044250488
1503530538719,0.0001373291,0.00018310547,0.00022888184
1503530538768,-0.000289917,0.0008239746,0.00022888184
1503530538817,0.0001373291,-0.00024414062,-0.0004119873
1503530538867,0.00077819824,-0.00024414062,-0.00019836426
1503530538915,-7.6293945e-05,0.00039672852,0.00044250488
1503530538965,-0.000289917,-0.00024414062,-0.0004119873
1503530539014,-0.000289917,-3.0517578e-05,-0.00019836426
1503530539063,-0.0007171631,0.0012512207,1.5258789e-05
1503530539113,0.0005645752,0.00018310547,-0.0004119873
1503530539162,-0.0007171631,0.00018310547,0.00044250488
1503530539211,-0.0007171631,0.0010375977,0.00022888184
1503530539260,-7.6293945e-05,0.00039672852,0.00022888184
1503530539309,0.00035095215,0.00061035156,0.00044250488
1503530539359,-0.00093078613,0.00061035156,0.000869751
1503530539407,0.00035095215,0.00018310547,0.00022888184
1503530539457,-0.00050354004,0.00061035156,-0.00019836426
1503530539506,-7.6293945e-05,0.0010375977,1.5258789e-05
1503530539555,-0.00050354004,0.00039672852,-0.00019836426
1503530539605,-0.000289917,-0.0006713867,-0.00019836426
1503530539654,-0.000289917,0.00018310547,0.00065612793
1503530539704,0.00035095215,-0.00088500977,-0.00019836426
1503530539753,0.0001373291,-0.00024414062,0.00022888184
1503530539802,-0.0007171631,-3.0517578e-05,-0.00019836426
1503530539851,0.0001373291,-3.0517578e-05,-0.0004119873
1503530539900,-0.00050354004,0.00018310547,-0.00019836426
1503530539950,-0.000289917,0.00039672852,-0.0004119873
1503530539999,0.0005645752,0.0012512207,-0.00019836426
1503530540048,-7.6293945e-05,0.0012512207,-0.00019836426
1503530540098,0.00077819824,0.0008239746,-0.00062561035
1503530540147,-7.6293945e-05,0.0008239746,0.00065612793
1503530540196,-0.000289917,-0.00045776367,0.001083374
1503530540245,-0.00050354004,-3.0517578e-05,0.00022888184
1503530540294,0.0001373291,0.0010375977,0.00065612793
1503530540344,0.00035095215,-0.00024414062,0.00022888184
1503530540393,-0.000289917,0.0012512207,-0.0004119873
1503530540442,0.0005645752,-3.0517578e-05,0.00022888184
1503530540492,0.0001373291,-3.0517578e-05,-0.00019836426
1503530540541,0.00035095215,0.0008239746,0.000869751
1503530540589,0.0001373291,0.0010375977,0.00044250488
1503530540638,-0.000289917,0.00018310547,0.00022888184
1503530540688,0.0001373291,0.00039672852,0.00065612793
1503530540737,-0.000289917,0.0012512207,0.00044250488
1503530540787,0.0001373291,-0.00024414062,1.5258789e-05
1503530540835,0.0005645752,0.00061035156,1.5258789e-05
1503530540885,-0.000289917,0.00061035156,1.5258789e-05
1503530540935,0.00035095215,0.00018310547,-0.0004119873
1503530540983,0.00035095215,0.00039672852,0.00044250488
1503530541033,-7.6293945e-05,0.0008239746,0.00065612793
1503530541082,-0.00093078613,0.0012512207,0.00044250488
1503530541131,-7.6293945e-05,0.0008239746,0.00044250488
1503530541181,0.0005645752,0.0010375977,0.00065612793
1503530541229,0.00077819824,0.0008239746,-0.0010528564
1503530541279,-7.6293945e-05,0.00061035156,-0.00062561035
1503530541329,-7.6293945e-05,-0.00024414062,1.5258789e-05
1503530541378,-7.6293945e-05,0.00039672852,0.00044250488
1503530541427,0.0005645752,-3.0517578e-05,0.000869751
1503530541476,0.0005645752,0.00018310547,1.5258789e-05
1503530541526,-0.00050354004,0.0010375977,-0.00019836426
1503530541575,-0.000289917,0.00039672852,1.5258789e-05
1503530541624,0.0001373291,0.00018310547,0.00022888184
1503530541673,-0.0007171631,0.00018310547,0.00022888184
1503530541722,-0.0007171631,0.00039672852,-0.00019836426
1503530541772,0.0001373291,0.00061035156,0.0012969971
1503530541821,-7.6293945e-05,0.00039672852,0.00022888184
1503530541870,0.0001373291,0.00039672852,1.5258789e-05
1503530541919,-7.6293945e-05,0.0008239746,-0.00019836426
1503530541968,0.00035095215,-0.00045776367,1.5258789e-05
1503530542018,0.00035095215,0.00061035156,0.00022888184
1503530542067,-0.000289917,0.00018310547,0.00065612793
1503530542116,-7.6293945e-05,-0.00045776367,-0.00062561035
1503530542166,-7.6293945e-05,0.00061035156,-0.0008392334
1503530542214,0.00077819824,0.00039672852,0.000869751
1503530542264,-0.00050354004,0.00039672852,0.00022888184
1503530542313,-7.6293945e-05,0.00039672852,-0.0004119873
1503530542363,-0.00050354004,0.00061035156,0.00022888184
1503530542412,-0.00050354004,0.0008239746,0.00022888184
1503530542460,-0.0007171631,0.0012512207,-0.00019836426
1503530542510,-0.00050354004,0.0014648438,0.00044250488
1503530542560,-0.00050354004,0.00039672852,0.00044250488
1503530542609,-7.6293945e-05,0.0008239746,0.00044250488
1503530542658,0.0005645752,0.0008239746,1.5258789e-05
1503530542707,-0.000289917,0.0008239746,0.00022888184
1503530542757,-0.00050354004,-0.00024414062,1.5258789e-05
1503530542805,-7.6293945e-05,0.00018310547,1.5258789e-05
1503530542855,-0.000289917,-3.0517578e-05,0.00044250488
1503530542904,-0.00093078613,0.00061035156,-0.0004119873
1503530542953,0.0014190674,-0.00045776367,0.00022888184
1503530543003,-0.00050354004,-3.0517578e-05,0.00022888184
1503530543052,0.00035095215,0.00061035156,1.5258789e-05
1503530543101,0.00035095215,-0.00045776367,-0.00019836426
1503530543150,-0.00050354004,0.00018310547,0.000869751
1503530543199,0.0001373291,0.00018310547,0.00022888184
1503530543249,0.0001373291,0.00039672852,-0.0004119873
1503530543298,0.0001373291,-0.00045776367,0.00022888184
1503530543347,0.0001373291,0.00018310547,-0.0008392334
1503530543397,-0.0007171631,0.00039672852,0.000869751
1503530543445,-0.00050354004,-3.0517578e-05,-0.00062561035
1503530543495,-0.00050354004,0.0010375977,0.00044250488
1503530543544,0.0001373291,0.00061035156,-0.0004119873
1503530543593,-0.00093078613,0.00061035156,1.5258789e-05
1503530543643,-0.00093078613,0.00018310547,0.00022888184
1503530543691,-0.00050354004,-3.0517578e-05,0.00022888184
1503530543741,-0.0011444092,0.00061035156,1.5258789e-05
1503530543790,-0.000289917,-3.0517578e-05,0.00044250488
1503530543840,-7.6293945e-05,0.0012512207,-0.00062561035
1503530543888,0.00035095215,0.00039672852,0.00022888184
1503530543938,-0.000289917,0.00061035156,0.00022888184
1503530543987,-7.6293945e-05,0.00061035156,0.00044250488
1503530544037,-7.6293945e-05,0.0014648438,-0.00019836426
1503530544086,-0.00050354004,0.0014648438,-0.0004119873
1503530544135,0.00035095215,-3.0517578e-05,-0.00019836426
1503530544184,-0.00050354004,-0.00088500977,0.00044250488
1503530544234,0.0001373291,-3.0517578e-05,1.5258789e-05
1503530544283,-7.6293945e-05,-0.00045776367,0.00044250488
1503530544332,-0.000289917,0.00061035156,0.00044250488
1503530544381,-0.00050354004,-0.00024414062,-0.00019836426
1503530544430,-0.000289917,0.0008239746,0.00022888184
1503530544480,-0.000289917,0.00018310547,0.00022888184
1503530544529,0.0005645752,0.0012512207,-0.00062561035
1503530544579,-0.000289917,0.00018310547,1.5258789e-05
1503530544628,-0.0013580322,0.0010375977,-0.00019836426
1503530544677,-0.00050354004,-0.00045776367,-0.0004119873
1503530544726,-0.00050354004,0.00018310547,0.00022888184
1503530544775,-7.6293945e-05,-0.00024414062,0.000869751
1503530544825,-0.0007171631,0.0010375977,0.00044250488
1503530544874,-0.00050354004,0.0008239746,0.00065612793
1503530544923,0.0001373291,0.0008239746,0.00022888184
1503530544972,-0.00050354004,0.0008239746,0.00022888184
1503530545022,-0.000289917,-0.0006713867,0.00044250488
1503530545070,-0.00050354004,0.00039672852,-0.00019836426
1503530545120,0.00035095215,0.00061035156,-0.0004119873
1503530545169,-0.000289917,-0.0006713867,-0.00019836426
1503530545219,-7.6293945e-05,0.0012512207,1.5258789e-05
1503530545268,-0.0011444092,0.00018310547,-0.0004119873
1503530545317,-7.6293945e-05,0.00039672852,0.00044250488
1503530545366,-0.00050354004,0.00039672852,-0.0010528564
1503530545415,-0.00050354004,-3.0517578e-05,-0.00062561035
1503530545464,-7.6293945e-05,0.00061035156,0.00065612793
1503530545514,0.0005645752,0.00039672852,0.00065612793
1503530545563,-0.000289917,0.00039672852,1.5258789e-05
1503530545613,-0.000289917,0.00039672852,0.00044250488
1503530545662,-0.0007171631,0.00039672852,0.00022888184
1503530545711,0.0001373291,0.00039672852,0.00044250488
1503530545760,-0.0013580322,-3.0517578e-05,-0.00019836426
1503530545809,-0.00050354004,0.00061035156,0.00022888184
1503530545859,0.00035095215,0.0008239746,0.000869751
1503530545908,-0.0007171631,0.00061035156,-0.0012664795
1503530545957,-0.00050354004,0.00039672852,1.5258789e-05
1503530546007,-7.6293945e-05,0.0008239746,-0.00019836426
1503530546056,-0.000289917,0.00039672852,0.00044250488
1503530546105,-0.00050354004,0.00018310547,0.00022888184
1503530546154,0.0005645752,0.00018310547,-0.00019836426
1503530546203,0.00035095215,0.0012512207,0.00022888184
1503530546253,-0.00093078613,0.00061035156,1.5258789e-05
1503530546302,0.00035095215,0.0010375977,0.000869751
1503530546350,-7.6293945e-05,0.00039672852,0.00065612793
1503530546400,-0.00093078613,0.00061035156,-0.00019836426
1503530546450,-7.6293945e-05,0.00061035156,-0.00019836426
1503530546499,0.0001373291,-3.0517578e-05,-0.0004119873
1503530546548,-0.0007171631,0.00061035156,0.00022888184
1503530546597,-0.00050354004,-3.0517578e-05,-0.00019836426
1503530546646,-7.6293945e-05,0.00061035156,0.00022888184
1503530546696,-7.6293945e-05,-3.0517578e-05,-0.0004119873
1503530546745,0.0012054443,0.00039672852,0.00044250488
1503530546794,0.0005645752,-3.0517578e-05,1.5258789e-05
1503530546843,0.0005645752,0.00018310547,-0.0004119873
1503530546893,-0.000289917,0.00018310547,0.00065612793
1503530546942,0.0001373291,0.0010375977,0.00022888184
1503530546991,0.0001373291,0.0008239746,0.00044250488
1503530547040,-0.000289917,0.00039672852,0.00044250488
1503530547089,-0.000289917,0.00061035156,1.5258789e-05
1503530547138,0.0001373291,0.00039672852,-0.00019836426
1503530547188,0.0001373291,-3.0517578e-05,-0.00019836426
1503530547238,-0.00050354004,0.00039672852,-0.00019836426
1503530547287,-0.00050354004,0.0010375977,0.00044250488
1503530547335,0.0009918213,0.00018310547,-0.0004119873
1503530547385,-0.0015716553,0.0010375977,0.00022888184
1503530547435,-0.0007171631,-0.00045776367,-0.0004119873
1503530547484,0.0005645752,0.0010375977,-0.0004119873
1503530547533,0.0001373291,0.00061035156,0.00022888184
1503530547582,-0.00050354004,0.00061035156,0.00044250488
1503530547631,-0.0015716553,0.00039672852,0.00044250488
1503530547680,0.0001373291,0.00018310547,0.00022888184
1503530547730,-0.000289917,0.00018310547,0.00044250488
1503530547778,0.0001373291,0.0010375977,-0.00019836426
1503530547828,-0.00093078613,0.00018310547,-0.0004119873
1503530547877,0.00035095215,-3.0517578e-05,0.00065612793
1503530547927,-0.00050354004,-3.0517578e-05,0.00022888184
1503530547976,0.0005645752,0.00039672852,0.00022888184
1503530548025,-0.000289917,-0.00045776367,1.5258789e-05
1503530548074,-7.6293945e-05,-3.0517578e-05,-0.0010528564
1503530548123,0.0001373291,0.00039672852,0.00065612793
1503530548173,-0.00050354004,-3.0517578e-05,0.00022888184
1503530548222,-0.0007171631,0.00018310547,0.00044250488
1503530548272,-7.6293945e-05,-3.0517578e-05,1.5258789e-05
1503530548321,0.0001373291,0.00018310547,-0.00019836426
1503530548369,-0.000289917,-0.0006713867,0.000869751
1503530548419,-0.0007171631,0.00018310547,-0.0004119873
1503530548468,-0.000289917,0.00018310547,0.00044250488
1503530548517,-7.6293945e-05,0.0008239746,1.5258789e-05
1503530548566,-0.000289917,0.00061035156,-0.00019836426
1503530548616,-7.6293945e-05,-0.00045776367,1.5258789e-05
1503530548665,-0.00093078613,0.00061035156,-0.00019836426
1503530548714,0.0005645752,0.00018310547,0.00044250488
1503530548764,-0.0007171631,0.00039672852,1.5258789e-05
1503530548813,0.00035095215,0.00039672852,-0.00062561035
1503530548863,0.00035095215,-0.00045776367,0.00044250488
1503530548912,-7.6293945e-05,0.00018310547,0.000869751
1503530548961,-7.6293945e-05,0.00018310547,0.00044250488
1503530549010,0.0001373291,0.00061035156,1.5258789e-05
1503530549059,0.00077819824,0.00039672852,0.00044250488
1503530549109,-0.000289917,-3.0517578e-05,0.00044250488
1503530549158,0.0001373291,0.00039672852,-0.00019836426
1503530549207,0.0001373291,0.0008239746,0.00022888184
1503530549256,0.00035095215,0.00018310547,0.00065612793
1503530549305,0.00035095215,0.0008239746,0.00044250488
1503530549354,0.0001373291,0.00018310547,-0.00062561035
1503530549404,-7.6293945e-05,0.00018310547,0.000869751
1503530549453,-0.00093078613,-0.00024414062,0.00044250488
1503530549503,0.0001373291,0.00039672852,-0.00019836426
1503530549552,-0.0007171631,-3.0517578e-05,0.00022888184
1503530549601,0.0001373291,0.0008239746,0.00044250488
1503530549650,-7.6293945e-05,0.00061035156,-0.00019836426
1503530549699,0.00035095215,-0.00045776367,1.5258789e-05
1503530549749,0.0005645752,0.00061035156,0.000869751
1503530549798,-7.6293945e-05,0.00018310547,-0.00019836426
1503530549847,0.0001373291,0.00018310547,0.00022888184
1503530549896,-0.000289917,-3.0517578e-05,-0.00019836426
1503530549945,0.00035095215,0.00039672852,0.00065612793
1503530549995,0.00035095215,-0.00024414062,0.00065612793
1503530550044,-0.000289917,0.00061035156,1.5258789e-05
1503530550093,-0.00050354004,0.00039672852,0.00022888184
1503530550142,0.00035095215,0.0010375977,-0.0004119873
1503530550192,-7.6293945e-05,0.00039672852,-0.0004119873
1503530550241,0.00035095215,0.00061035156,-0.00019836426
1503530550290,-0.0007171631,0.00018310547,0.00044250488
1503530550339,-0.000289917,0.00039672852,-0.0004119873
1503530550388,-7.6293945e-05,0.0008239746,0.00022888184
1503530550438,0.00035095215,0.00061035156,-0.00019836426
1503530550488,0.00035095215,0.0010375977,1.5258789e-05
1503530550537,0.00035095215,-0.00024414062,0.000869751
1503530550586,-0.00050354004,0.00039672852,0.00065612793
1503530550635,0.0001373291,0.00018310547,1.5258789e-05
1503530550685,0.0001373291,-3.0517578e-05,1.5258789e-05
